IdEstablecimiento,Ano,Mes,Numerador,Denominador,MetaSanitaria,Dependencia Administrativa,Nivel de Atención
111381,2026.0,2.0,20.0,1225.0,MSIIIb,Municipal,Primario
111381,2026.0,3.0,18.0,1225.0,MSIIIb,Municipal,Primario
111382,2026.0,1.0,11.0,466.0,MSIIIb,Municipal,Primario
111382,2026.0,2.0,12.0,466.0,MSIIIb,Municipal,Primario
111382,2026.0,3.0,7.0,466.0,MSIIIb,Municipal,Primario
111383,2026.0,1.0,9.0,282.0,MSIIIb,Municipal,Primario
111383,2026.0,2.0,5.0,282.0,MSIIIb,Municipal,Primario
111383,2026.0,3.0,8.0,282.0,MSIIIb,Municipal,Primario
111400,2026.0,1.0,0.0,7.0,MSIIIb,Servicio de Salud,Primario
111400,2026.0,2.0,0.0,7.0,MSIIIb,Servicio de Salud,Primario
111400,2026.0,3.0,0.0,7.0,MSIIIb,Servicio de Salud,Primario
111704,2026.0,1.0,0.0,18.0,MSIIIb,Municipal,Primario
111704,2026.0,2.0,0.0,18.0,MSIIIb,Municipal,Primario
111704,2026.0,3.0,0.0,18.0,MSIIIb,Municipal,Primario
111780,2026.0,1.0,1.0,13.0,MSIIIb,Municipal,Primario
111780,2026.0,2.0,0.0,13.0,MSIIIb,Municipal,Primario
111780,2026.0,3.0,1.0,13.0,MSIIIb,Municipal,Primario
111781,2026.0,1.0,0.0,14.0,MSIIIb,Servicio de Salud,Primario
111781,2026.0,2.0,0.0,14.0,MSIIIb,Servicio de Salud,Primario
111781,2026.0,3.0,1.0,14.0,MSIIIb,Servicio de Salud,Primario
111782,,,,8.0,MSIIIb,,
111783,2026.0,1.0,0.0,45.0,MSIIIb,Municipal,Primario
111783,2026.0,2.0,1.0,45.0,MSIIIb,Municipal,Primario
111783,2026.0,3.0,1.0,45.0,MSIIIb,Municipal,Primario
111784,2026.0,1.0,0.0,22.0,MSIIIb,Municipal,Primario
111784,2026.0,2.0,1.0,22.0,MSIIIb,Municipal,Primario
111784,2026.0,3.0,0.0,22.0,MSIIIb,Municipal,Primario
112301,2026.0,1.0,3.0,204.0,MSIIIb,Municipal,Primario
112301,2026.0,2.0,4.0,204.0,MSIIIb,Municipal,Primario
112301,2026.0,3.0,8.0,204.0,MSIIIb,Municipal,Primario
112302,2026.0,1.0,5.0,98.0,MSIIIb,Municipal,Primario
112302,2026.0,2.0,4.0,98.0,MSIIIb,Municipal,Primario
112302,2026.0,3.0,5.0,98.0,MSIIIb,Municipal,Primario
112303,2026.0,1.0,2.0,111.0,MSIIIb,Municipal,Primario
112303,2026.0,2.0,6.0,111.0,MSIIIb,Municipal,Primario
112303,2026.0,3.0,3.0,111.0,MSIIIb,Municipal,Primario
112304,2026.0,1.0,11.0,114.0,MSIIIb,Municipal,Primario
112304,2026.0,2.0,1.0,114.0,MSIIIb,Municipal,Primario
112304,2026.0,3.0,3.0,114.0,MSIIIb,Municipal,Primario
112306,2026.0,1.0,8.0,397.0,MSIIIb,Municipal,Primario
112306,2026.0,2.0,11.0,397.0,MSIIIb,Municipal,Primario
112306,2026.0,3.0,22.0,397.0,MSIIIb,Municipal,Primario
112307,2026.0,1.0,8.0,388.0,MSIIIb,Municipal,Primario
112307,2026.0,2.0,7.0,388.0,MSIIIb,Municipal,Primario
112307,2026.0,3.0,14.0,388.0,MSIIIb,Municipal,Primario
112309,2026.0,1.0,4.0,93.0,MSIIIb,Municipal,Primario
112309,2026.0,2.0,6.0,93.0,MSIIIb,Municipal,Primario
112309,2026.0,3.0,4.0,93.0,MSIIIb,Municipal,Primario
112310,2026.0,1.0,8.0,422.0,MSIIIb,Municipal,Primario
112310,2026.0,2.0,14.0,422.0,MSIIIb,Municipal,Primario
112310,2026.0,3.0,15.0,422.0,MSIIIb,Municipal,Primario
112311,2026.0,1.0,7.0,346.0,MSIIIb,Municipal,Primario
112311,2026.0,2.0,9.0,346.0,MSIIIb,Municipal,Primario
112311,2026.0,3.0,7.0,346.0,MSIIIb,Municipal,Primario
112312,,,,445.0,MSIIIb,Municipal,Primario
112313,,,,497.0,MSIIIb,Municipal,Primario
112314,2026.0,1.0,10.0,377.0,MSIIIb,Municipal,Primario
112314,2026.0,2.0,6.0,377.0,MSIIIb,Municipal,Primario
112314,2026.0,3.0,10.0,377.0,MSIIIb,Municipal,Primario
112315,2026.0,1.0,7.0,229.0,MSIIIb,Municipal,Primario
112315,2026.0,2.0,2.0,229.0,MSIIIb,Municipal,Primario
112315,2026.0,3.0,6.0,229.0,MSIIIb,Municipal,Primario
112316,2026.0,1.0,36.0,405.0,MSIIIb,Municipal,Primario
112316,2026.0,2.0,15.0,405.0,MSIIIb,Municipal,Primario
112316,2026.0,3.0,24.0,405.0,MSIIIb,Municipal,Primario
112317,2026.0,1.0,0.0,105.0,MSIIIb,Municipal,Primario
112317,2026.0,2.0,0.0,105.0,MSIIIb,Municipal,Primario
112317,2026.0,3.0,5.0,105.0,MSIIIb,Municipal,Primario
112318,2026.0,1.0,24.0,317.0,MSIIIb,Municipal,Primario
112318,2026.0,2.0,16.0,317.0,MSIIIb,Municipal,Primario
112318,2026.0,3.0,10.0,317.0,MSIIIb,Municipal,Primario
112319,,,,390.0,MSIIIb,Municipal,Primario
112320,,,,211.0,MSIIIb,Municipal,Primario
112321,2026.0,1.0,4.0,257.0,MSIIIb,Municipal,Primario
112321,2026.0,2.0,15.0,257.0,MSIIIb,Municipal,Primario
112321,2026.0,3.0,7.0,257.0,MSIIIb,Municipal,Primario
112322,2026.0,1.0,16.0,277.0,MSIIIb,Municipal,Primario
112322,2026.0,2.0,7.0,277.0,MSIIIb,Municipal,Primario
112322,2026.0,3.0,3.0,277.0,MSIIIb,Municipal,Primario
112323,2026.0,1.0,26.0,3.0,MSIIIb,Municipal,No Aplica
112323,2026.0,2.0,27.0,3.0,MSIIIb,Municipal,No Aplica
112323,2026.0,3.0,31.0,3.0,MSIIIb,Municipal,No Aplica
112707,,,,3.0,MSIIIb,Municipal,Primario
112716,2026.0,1.0,5.0,1.0,MSIIIb,Municipal,Primario
112716,2026.0,2.0,2.0,1.0,MSIIIb,Municipal,Primario
112716,2026.0,3.0,6.0,1.0,MSIIIb,Municipal,Primario
112717,2026.0,1.0,2.0,32.0,MSIIIb,Municipal,Primario
112717,2026.0,2.0,1.0,32.0,MSIIIb,Municipal,Primario
112717,2026.0,3.0,1.0,32.0,MSIIIb,Municipal,Primario
112799,2026.0,2.0,0.0,,MSIIIb,Municipal,Primario
112799,2026.0,3.0,0.0,,MSIIIb,Municipal,Primario
113300,2026.0,1.0,18.0,719.0,MSIIIb,Municipal,Primario
113300,2026.0,2.0,17.0,719.0,MSIIIb,Municipal,Primario
113300,2026.0,3.0,13.0,719.0,MSIIIb,Municipal,Primario
113301,2026.0,1.0,8.0,224.0,MSIIIb,Municipal,Primario
113301,2026.0,2.0,4.0,224.0,MSIIIb,Municipal,Primario
113301,2026.0,3.0,2.0,224.0,MSIIIb,Municipal,Primario
113302,2026.0,1.0,3.0,483.0,MSIIIb,Municipal,Primario
113302,2026.0,2.0,18.0,483.0,MSIIIb,Municipal,Primario
113302,2026.0,3.0,11.0,483.0,MSIIIb,Municipal,Primario
113303,2026.0,1.0,18.0,346.0,MSIIIb,Municipal,Primario
113303,2026.0,2.0,10.0,346.0,MSIIIb,Municipal,Primario
113303,2026.0,3.0,4.0,346.0,MSIIIb,Municipal,Primario
113304,,,,2.0,MSIIIb,Municipal,Primario
113305,2026.0,1.0,4.0,214.0,MSIIIb,Municipal,Primario
113305,2026.0,2.0,2.0,214.0,MSIIIb,Municipal,Primario
113305,2026.0,3.0,15.0,214.0,MSIIIb,Municipal,Primario
113306,2026.0,1.0,17.0,371.0,MSIIIb,Municipal,Primario
113306,2026.0,2.0,6.0,371.0,MSIIIb,Municipal,Primario
113306,2026.0,3.0,10.0,371.0,MSIIIb,Municipal,Primario
113307,2026.0,1.0,6.0,255.0,MSIIIb,Municipal,Primario
113307,2026.0,2.0,0.0,255.0,MSIIIb,Municipal,Primario
113307,2026.0,3.0,10.0,255.0,MSIIIb,Municipal,Primario
113308,2026.0,1.0,6.0,292.0,MSIIIb,Municipal,Primario
113308,2026.0,2.0,8.0,292.0,MSIIIb,Municipal,Primario
113308,2026.0,3.0,7.0,292.0,MSIIIb,Municipal,Primario
113309,2026.0,1.0,3.0,342.0,MSIIIb,Municipal,Primario
113309,2026.0,2.0,2.0,342.0,MSIIIb,Municipal,Primario
113309,2026.0,3.0,9.0,342.0,MSIIIb,Municipal,Primario
113310,2026.0,1.0,6.0,303.0,MSIIIb,Municipal,Primario
113310,2026.0,2.0,3.0,303.0,MSIIIb,Municipal,Primario
113310,2026.0,3.0,3.0,303.0,MSIIIb,Municipal,Primario
113311,2026.0,1.0,14.0,488.0,MSIIIb,Municipal,Primario
113311,2026.0,2.0,11.0,488.0,MSIIIb,Municipal,Primario
113311,2026.0,3.0,16.0,488.0,MSIIIb,Municipal,Primario
113312,2026.0,1.0,12.0,416.0,MSIIIb,Municipal,Primario
113312,2026.0,2.0,6.0,416.0,MSIIIb,Municipal,Primario
113312,2026.0,3.0,11.0,416.0,MSIIIb,Municipal,Primario
113313,2026.0,1.0,8.0,383.0,MSIIIb,Municipal,Primario
113313,2026.0,2.0,4.0,383.0,MSIIIb,Municipal,Primario
113313,2026.0,3.0,8.0,383.0,MSIIIb,Municipal,Primario
113314,2026.0,1.0,8.0,322.0,MSIIIb,Municipal,Primario
113314,2026.0,2.0,4.0,322.0,MSIIIb,Municipal,Primario
113314,2026.0,3.0,11.0,322.0,MSIIIb,Municipal,Primario
113315,2026.0,1.0,17.0,436.0,MSIIIb,Municipal,Primario
113315,2026.0,2.0,21.0,436.0,MSIIIb,Municipal,Primario
113315,2026.0,3.0,5.0,436.0,MSIIIb,Municipal,Primario
113316,2026.0,1.0,19.0,390.0,MSIIIb,Municipal,Primario
113316,2026.0,2.0,13.0,390.0,MSIIIb,Municipal,Primario
113316,2026.0,3.0,17.0,390.0,MSIIIb,Municipal,Primario
113317,2026.0,1.0,7.0,360.0,MSIIIb,Municipal,Primario
113317,2026.0,2.0,3.0,360.0,MSIIIb,Municipal,Primario
113317,2026.0,3.0,9.0,360.0,MSIIIb,Municipal,Primario
113318,2026.0,1.0,13.0,607.0,MSIIIb,Municipal,Primario
113318,2026.0,2.0,15.0,607.0,MSIIIb,Municipal,Primario
113318,2026.0,3.0,17.0,607.0,MSIIIb,Municipal,Primario
113319,2026.0,1.0,4.0,224.0,MSIIIb,Municipal,Primario
113319,2026.0,2.0,1.0,224.0,MSIIIb,Municipal,Primario
113319,2026.0,3.0,4.0,224.0,MSIIIb,Municipal,Primario
113320,2026.0,1.0,2.0,262.0,MSIIIb,Municipal,Primario
113320,2026.0,2.0,2.0,262.0,MSIIIb,Municipal,Primario
113320,2026.0,3.0,8.0,262.0,MSIIIb,Municipal,Primario
113321,2026.0,1.0,7.0,108.0,MSIIIb,Municipal,Primario
113321,2026.0,2.0,5.0,108.0,MSIIIb,Municipal,Primario
113321,2026.0,3.0,0.0,108.0,MSIIIb,Municipal,Primario
113322,2026.0,1.0,10.0,251.0,MSIIIb,Municipal,Primario
113322,2026.0,2.0,14.0,251.0,MSIIIb,Municipal,Primario
113322,2026.0,3.0,10.0,251.0,MSIIIb,Municipal,Primario
113323,2026.0,1.0,4.0,411.0,MSIIIb,Municipal,Primario
113323,2026.0,2.0,8.0,411.0,MSIIIb,Municipal,Primario
113323,2026.0,3.0,2.0,411.0,MSIIIb,Municipal,Primario
113324,2026.0,1.0,9.0,375.0,MSIIIb,Municipal,Primario
113324,2026.0,2.0,11.0,375.0,MSIIIb,Municipal,Primario
113324,2026.0,3.0,8.0,375.0,MSIIIb,Municipal,Primario
113326,2026.0,1.0,4.0,457.0,MSIIIb,Municipal,Primario
113326,2026.0,2.0,11.0,457.0,MSIIIb,Municipal,Primario
113326,2026.0,3.0,14.0,457.0,MSIIIb,Municipal,Primario
113328,2026.0,1.0,17.0,566.0,MSIIIb,Municipal,Primario
113328,2026.0,2.0,6.0,566.0,MSIIIb,Municipal,Primario
113328,2026.0,3.0,22.0,566.0,MSIIIb,Municipal,Primario
113329,2026.0,1.0,3.0,270.0,MSIIIb,Municipal,Primario
113329,2026.0,2.0,7.0,270.0,MSIIIb,Municipal,Primario
113329,2026.0,3.0,7.0,270.0,MSIIIb,Municipal,Primario
113330,2026.0,1.0,11.0,518.0,MSIIIb,Municipal,Primario
113330,2026.0,2.0,6.0,518.0,MSIIIb,Municipal,Primario
113330,2026.0,3.0,18.0,518.0,MSIIIb,Municipal,Primario
113331,2026.0,1.0,3.0,298.0,MSIIIb,Municipal,Primario
113331,2026.0,2.0,14.0,298.0,MSIIIb,Municipal,Primario
113331,2026.0,3.0,6.0,298.0,MSIIIb,Municipal,Primario
113332,2026.0,1.0,8.0,379.0,MSIIIb,Municipal,Primario
113332,2026.0,2.0,9.0,379.0,MSIIIb,Municipal,Primario
113332,2026.0,3.0,6.0,379.0,MSIIIb,Municipal,Primario
113333,2026.0,1.0,1.0,139.0,MSIIIb,Municipal,Primario
113333,2026.0,2.0,6.0,139.0,MSIIIb,Municipal,Primario
113333,2026.0,3.0,3.0,139.0,MSIIIb,Municipal,Primario
113334,2026.0,1.0,19.0,145.0,MSIIIb,Municipal,Primario
113334,2026.0,2.0,4.0,145.0,MSIIIb,Municipal,Primario
113334,2026.0,3.0,5.0,145.0,MSIIIb,Municipal,Primario
113390,2026.0,1.0,8.0,534.0,MSIIIb,Municipal,Primario
113390,2026.0,2.0,12.0,534.0,MSIIIb,Municipal,Primario
113390,2026.0,3.0,17.0,534.0,MSIIIb,Municipal,Primario
113394,2026.0,1.0,0.0,424.0,MSIIIb,Municipal,Primario
113394,2026.0,2.0,2.0,424.0,MSIIIb,Municipal,Primario
113394,2026.0,3.0,7.0,424.0,MSIIIb,Municipal,Primario
113396,2026.0,1.0,11.0,336.0,MSIIIb,Municipal,Primario
113396,2026.0,2.0,2.0,336.0,MSIIIb,Municipal,Primario
113396,2026.0,3.0,12.0,336.0,MSIIIb,Municipal,Primario
113402,2026.0,1.0,6.0,81.0,MSIIIb,Municipal,Primario
113402,2026.0,2.0,0.0,81.0,MSIIIb,Municipal,Primario
113402,2026.0,3.0,5.0,81.0,MSIIIb,Municipal,Primario
113404,2026.0,1.0,5.0,55.0,MSIIIb,Municipal,Primario
113404,2026.0,2.0,1.0,55.0,MSIIIb,Municipal,Primario
113404,2026.0,3.0,2.0,55.0,MSIIIb,Municipal,Primario
113405,2026.0,1.0,1.0,67.0,MSIIIb,Municipal,Primario
113405,2026.0,2.0,1.0,67.0,MSIIIb,Municipal,Primario
113405,2026.0,3.0,0.0,67.0,MSIIIb,Municipal,Primario
113406,2026.0,1.0,0.0,25.0,MSIIIb,Municipal,Primario
113406,2026.0,2.0,1.0,25.0,MSIIIb,Municipal,Primario
113406,2026.0,3.0,0.0,25.0,MSIIIb,Municipal,Primario
113407,2026.0,1.0,3.0,34.0,MSIIIb,Municipal,Primario
113407,2026.0,2.0,1.0,34.0,MSIIIb,Municipal,Primario
113407,2026.0,3.0,0.0,34.0,MSIIIb,Municipal,Primario
113408,2026.0,1.0,2.0,27.0,MSIIIb,Municipal,Primario
113408,2026.0,2.0,0.0,27.0,MSIIIb,Municipal,Primario
113408,2026.0,3.0,3.0,27.0,MSIIIb,Municipal,Primario
113409,2026.0,1.0,0.0,94.0,MSIIIb,Municipal,Primario
113409,2026.0,2.0,1.0,94.0,MSIIIb,Municipal,Primario
113409,2026.0,3.0,3.0,94.0,MSIIIb,Municipal,Primario
113410,2026.0,1.0,0.0,18.0,MSIIIb,Municipal,Primario
113410,2026.0,2.0,1.0,18.0,MSIIIb,Municipal,Primario
113410,2026.0,3.0,1.0,18.0,MSIIIb,Municipal,Primario
113411,2026.0,1.0,0.0,28.0,MSIIIb,Municipal,Primario
113411,2026.0,2.0,0.0,28.0,MSIIIb,Municipal,Primario
113411,2026.0,3.0,0.0,28.0,MSIIIb,Municipal,Primario
113412,2026.0,1.0,1.0,21.0,MSIIIb,Municipal,Primario
113412,2026.0,2.0,0.0,21.0,MSIIIb,Municipal,Primario
113412,2026.0,3.0,1.0,21.0,MSIIIb,Municipal,Primario
113413,,,,4.0,MSIIIb,Municipal,Primario
113701,2026.0,1.0,1.0,75.0,MSIIIb,Municipal,Primario
113701,2026.0,2.0,2.0,75.0,MSIIIb,Municipal,Primario
113701,2026.0,3.0,5.0,75.0,MSIIIb,Municipal,Primario
113702,2026.0,2.0,1.0,36.0,MSIIIb,Municipal,Primario
113702,2026.0,3.0,2.0,36.0,MSIIIb,Municipal,Primario
113703,2026.0,1.0,0.0,78.0,MSIIIb,Municipal,Primario
113703,2026.0,2.0,4.0,78.0,MSIIIb,Municipal,Primario
113703,2026.0,3.0,9.0,78.0,MSIIIb,Municipal,Primario
113713,2026.0,1.0,1.0,68.0,MSIIIb,Municipal,Primario
113713,2026.0,2.0,4.0,68.0,MSIIIb,Municipal,Primario
113713,2026.0,3.0,2.0,68.0,MSIIIb,Municipal,Primario
113716,2026.0,1.0,0.0,62.0,MSIIIb,Municipal,Primario
113716,2026.0,3.0,3.0,62.0,MSIIIb,Municipal,Primario
113717,2026.0,1.0,0.0,49.0,MSIIIb,Municipal,Primario
113717,2026.0,2.0,3.0,49.0,MSIIIb,Municipal,Primario
113717,2026.0,3.0,0.0,49.0,MSIIIb,Municipal,Primario
113722,2026.0,1.0,3.0,68.0,MSIIIb,Municipal,Primario
113722,2026.0,2.0,2.0,68.0,MSIIIb,Municipal,Primario
113722,2026.0,3.0,4.0,68.0,MSIIIb,Municipal,Primario
113728,2026.0,1.0,3.0,81.0,MSIIIb,Municipal,Primario
113728,2026.0,2.0,1.0,81.0,MSIIIb,Municipal,Primario
113728,2026.0,3.0,3.0,81.0,MSIIIb,Municipal,Primario
113753,2026.0,1.0,1.0,21.0,MSIIIb,Municipal,Primario
113753,2026.0,2.0,2.0,21.0,MSIIIb,Municipal,Primario
113753,2026.0,3.0,0.0,21.0,MSIIIb,Municipal,Primario
113790,2026.0,1.0,4.0,135.0,MSIIIb,Municipal,Primario
113790,2026.0,2.0,4.0,135.0,MSIIIb,Municipal,Primario
113790,2026.0,3.0,2.0,135.0,MSIIIb,Municipal,Primario
114102,2026.0,1.0,5.0,9.0,MSIIIb,Servicio de Salud,Terciario
114102,2026.0,2.0,2.0,9.0,MSIIIb,Servicio de Salud,Terciario
114102,2026.0,3.0,3.0,9.0,MSIIIb,Servicio de Salud,Terciario
114301,2026.0,1.0,17.0,923.0,MSIIIb,Municipal,Primario
114301,2026.0,2.0,16.0,923.0,MSIIIb,Municipal,Primario
114301,2026.0,3.0,16.0,923.0,MSIIIb,Municipal,Primario
114302,2026.0,1.0,8.0,319.0,MSIIIb,Municipal,Primario
114302,2026.0,2.0,10.0,319.0,MSIIIb,Municipal,Primario
114302,2026.0,3.0,7.0,319.0,MSIIIb,Municipal,Primario
114303,2026.0,1.0,10.0,511.0,MSIIIb,Municipal,Primario
114303,2026.0,2.0,7.0,511.0,MSIIIb,Municipal,Primario
114303,2026.0,3.0,19.0,511.0,MSIIIb,Municipal,Primario
114304,2026.0,1.0,12.0,357.0,MSIIIb,Municipal,Primario
114304,2026.0,2.0,3.0,357.0,MSIIIb,Municipal,Primario
114304,2026.0,3.0,8.0,357.0,MSIIIb,Municipal,Primario
114305,2026.0,1.0,10.0,549.0,MSIIIb,Municipal,Primario
114305,2026.0,2.0,7.0,549.0,MSIIIb,Municipal,Primario
114306,2026.0,1.0,4.0,415.0,MSIIIb,Municipal,Primario
114306,2026.0,2.0,4.0,415.0,MSIIIb,Municipal,Primario
114306,2026.0,3.0,7.0,415.0,MSIIIb,Municipal,Primario
114307,2026.0,1.0,5.0,319.0,MSIIIb,Municipal,Primario
114307,2026.0,2.0,9.0,319.0,MSIIIb,Municipal,Primario
114307,2026.0,3.0,19.0,319.0,MSIIIb,Municipal,Primario
114308,2026.0,1.0,2.0,284.0,MSIIIb,Municipal,Primario
114308,2026.0,2.0,8.0,284.0,MSIIIb,Municipal,Primario
114308,2026.0,3.0,4.0,284.0,MSIIIb,Municipal,Primario
114309,2026.0,1.0,2.0,321.0,MSIIIb,Municipal,Primario
114309,2026.0,2.0,5.0,321.0,MSIIIb,Municipal,Primario
114309,2026.0,3.0,12.0,321.0,MSIIIb,Municipal,Primario
114310,2026.0,1.0,4.0,115.0,MSIIIb,Municipal,Primario
114310,2026.0,2.0,3.0,115.0,MSIIIb,Municipal,Primario
114310,2026.0,3.0,4.0,115.0,MSIIIb,Municipal,Primario
114311,2026.0,1.0,28.0,342.0,MSIIIb,Municipal,Primario
114311,2026.0,2.0,11.0,342.0,MSIIIb,Municipal,Primario
114311,2026.0,3.0,3.0,342.0,MSIIIb,Municipal,Primario
114312,2026.0,1.0,9.0,570.0,MSIIIb,Municipal,Primario
114312,2026.0,2.0,9.0,570.0,MSIIIb,Municipal,Primario
114312,2026.0,3.0,14.0,570.0,MSIIIb,Municipal,Primario
114313,2026.0,1.0,4.0,377.0,MSIIIb,Municipal,Primario
114313,2026.0,2.0,7.0,377.0,MSIIIb,Municipal,Primario
114313,2026.0,3.0,6.0,377.0,MSIIIb,Municipal,Primario
114314,2026.0,1.0,4.0,284.0,MSIIIb,Municipal,Primario
114314,2026.0,2.0,3.0,284.0,MSIIIb,Municipal,Primario
114314,2026.0,3.0,7.0,284.0,MSIIIb,Municipal,Primario
114315,2026.0,1.0,2.0,201.0,MSIIIb,Municipal,Primario
114315,2026.0,2.0,2.0,201.0,MSIIIb,Municipal,Primario
114315,2026.0,3.0,11.0,201.0,MSIIIb,Municipal,Primario
114316,2026.0,1.0,21.0,388.0,MSIIIb,Municipal,Primario
114316,2026.0,2.0,5.0,388.0,MSIIIb,Municipal,Primario
114316,2026.0,3.0,18.0,388.0,MSIIIb,Municipal,Primario
114317,2026.0,1.0,12.0,376.0,MSIIIb,Municipal,Primario
114317,2026.0,2.0,10.0,376.0,MSIIIb,Municipal,Primario
114317,2026.0,3.0,8.0,376.0,MSIIIb,Municipal,Primario
114318,2026.0,1.0,3.0,116.0,MSIIIb,Municipal,Primario
114318,2026.0,2.0,4.0,116.0,MSIIIb,Municipal,Primario
114318,2026.0,3.0,1.0,116.0,MSIIIb,Municipal,Primario
114319,2026.0,1.0,8.0,352.0,MSIIIb,Municipal,Primario
114319,2026.0,3.0,11.0,352.0,MSIIIb,Municipal,Primario
114320,2026.0,1.0,9.0,483.0,MSIIIb,Municipal,Primario
114320,2026.0,2.0,8.0,483.0,MSIIIb,Municipal,Primario
114320,2026.0,3.0,12.0,483.0,MSIIIb,Municipal,Primario
114321,2026.0,1.0,11.0,479.0,MSIIIb,Municipal,Primario
114321,2026.0,2.0,6.0,479.0,MSIIIb,Municipal,Primario
114321,2026.0,3.0,13.0,479.0,MSIIIb,Municipal,Primario
114322,2026.0,1.0,21.0,845.0,MSIIIb,Municipal,Primario
114322,2026.0,2.0,29.0,845.0,MSIIIb,Municipal,Primario
114322,2026.0,3.0,31.0,845.0,MSIIIb,Municipal,Primario
114323,2026.0,1.0,11.0,215.0,MSIIIb,Delegados ,Primario
114323,2026.0,2.0,6.0,215.0,MSIIIb,Delegados ,Primario
114323,2026.0,3.0,9.0,215.0,MSIIIb,Delegados ,Primario
114324,2026.0,1.0,13.0,467.0,MSIIIb,Municipal,Primario
114324,2026.0,2.0,9.0,467.0,MSIIIb,Municipal,Primario
114324,2026.0,3.0,13.0,467.0,MSIIIb,Municipal,Primario
114325,2026.0,1.0,14.0,417.0,MSIIIb,Municipal,Primario
114325,2026.0,3.0,33.0,417.0,MSIIIb,Municipal,Primario
114326,2026.0,1.0,0.0,506.0,MSIIIb,Municipal,Primario
114326,2026.0,2.0,4.0,506.0,MSIIIb,Municipal,Primario
114326,2026.0,3.0,12.0,506.0,MSIIIb,Municipal,Primario
114327,2026.0,1.0,3.0,234.0,MSIIIb,Delegados ,Primario
114327,2026.0,2.0,10.0,234.0,MSIIIb,Delegados ,Primario
114327,2026.0,3.0,13.0,234.0,MSIIIb,Delegados ,Primario
114328,2026.0,1.0,10.0,295.0,MSIIIb,Municipal,Primario
114328,2026.0,2.0,1.0,295.0,MSIIIb,Municipal,Primario
114328,2026.0,3.0,10.0,295.0,MSIIIb,Municipal,Primario
114329,2026.0,1.0,15.0,215.0,MSIIIb,Delegados ,Primario
114329,2026.0,2.0,3.0,215.0,MSIIIb,Delegados ,Primario
114329,2026.0,3.0,11.0,215.0,MSIIIb,Delegados ,Primario
114330,2026.0,1.0,5.0,313.0,MSIIIb,Municipal,Primario
114330,2026.0,2.0,9.0,313.0,MSIIIb,Municipal,Primario
114330,2026.0,3.0,3.0,313.0,MSIIIb,Municipal,Primario
114331,2026.0,1.0,11.0,515.0,MSIIIb,Municipal,Primario
114331,2026.0,2.0,8.0,515.0,MSIIIb,Municipal,Primario
114331,2026.0,3.0,14.0,515.0,MSIIIb,Municipal,Primario
114332,2026.0,1.0,16.0,505.0,MSIIIb,Municipal,Primario
114332,2026.0,2.0,7.0,505.0,MSIIIb,Municipal,Primario
114332,2026.0,3.0,18.0,505.0,MSIIIb,Municipal,Primario
114333,2026.0,1.0,5.0,133.0,MSIIIb,Municipal,Primario
114333,2026.0,2.0,1.0,133.0,MSIIIb,Municipal,Primario
114333,2026.0,3.0,3.0,133.0,MSIIIb,Municipal,Primario
114334,2026.0,1.0,13.0,357.0,MSIIIb,Municipal,Primario
114334,2026.0,2.0,5.0,357.0,MSIIIb,Municipal,Primario
114334,2026.0,3.0,5.0,357.0,MSIIIb,Municipal,Primario
114401,2026.0,1.0,2.0,23.0,MSIIIb,Municipal,Primario
114401,2026.0,2.0,0.0,23.0,MSIIIb,Municipal,Primario
114401,2026.0,3.0,1.0,23.0,MSIIIb,Municipal,Primario
114403,2026.0,1.0,1.0,1.0,MSIIIb,Municipal,Primario
114403,2026.0,2.0,0.0,1.0,MSIIIb,Municipal,Primario
114406,2026.0,1.0,0.0,6.0,MSIIIb,Municipal,Primario
114406,2026.0,3.0,0.0,6.0,MSIIIb,Municipal,Primario
114407,2026.0,1.0,1.0,6.0,MSIIIb,Municipal,Primario
114407,2026.0,3.0,0.0,6.0,MSIIIb,Municipal,Primario
114410,2026.0,2.0,0.0,,MSIIIb,Municipal,Primario
114706,2026.0,1.0,1.0,7.0,MSIIIb,Municipal,Primario
114706,2026.0,2.0,2.0,7.0,MSIIIb,Municipal,Primario
114706,2026.0,3.0,3.0,7.0,MSIIIb,Municipal,Primario
114714,2026.0,2.0,0.0,88.0,MSIIIb,Municipal,Primario
114714,2026.0,3.0,5.0,88.0,MSIIIb,Municipal,Primario
114796,2026.0,1.0,4.0,10.0,MSIIIb,Municipal,Primario
114796,2026.0,2.0,2.0,10.0,MSIIIb,Municipal,Primario
114796,2026.0,3.0,2.0,10.0,MSIIIb,Municipal,Primario
200037,2026.0,1.0,0.0,,MSIIIb,Municipal,Primario
200037,2026.0,2.0,0.0,,MSIIIb,Municipal,Primario
200037,2026.0,3.0,1.0,,MSIIIb,Municipal,Primario
200080,2026.0,1.0,5.0,1.0,MSIIIb,Municipal,No Aplica
200080,2026.0,2.0,2.0,1.0,MSIIIb,Municipal,No Aplica
200080,2026.0,3.0,20.0,1.0,MSIIIb,Municipal,No Aplica
200210,2026.0,1.0,1.0,39.0,MSIIIb,Municipal,Primario
200210,2026.0,2.0,1.0,39.0,MSIIIb,Municipal,Primario
200210,2026.0,3.0,4.0,39.0,MSIIIb,Municipal,Primario
200236,2026.0,1.0,0.0,,MSIIIb,Municipal,Primario
200236,2026.0,2.0,0.0,,MSIIIb,Municipal,Primario
200236,2026.0,3.0,4.0,,MSIIIb,Municipal,Primario
